site,severity,duration,start,end
9330000,14.0,19,2017-04-22,2017-05-10
9330000,31237.0,1826,2018-02-02,2023-02-01
9418500,1017.0,247,1987-02-24,1987-10-31
9418500,11648.0,832,1989-11-01,1992-02-10
9418500,474.0,150,1996-07-12,1996-12-10
9418500,25.0,7,2000-02-26,2000-03-03
9418500,17516.0,921,2002-04-15,2004-10-26
9418500,2067.0,348,2007-05-07,2008-05-09
9418500,2.0,48,2008-05-22,2008-07-11
9418500,924.0,131,2008-10-16,2009-02-23
9418500,80.0,43,2009-12-11,2010-01-27
9418500,2.0,16,2015-01-06,2015-01-21
9418500,0.0,5,2015-01-28,2015-02-01
9418500,1724.0,244,2015-02-11,2015-10-16
9418500,8796.0,488,2018-01-16,2019-05-22
9418500,16358.0,799,2020-10-27,2023-01-05
9430500,87.0,19,1989-08-14,1989-09-03
9430500,229.0,26,1989-09-10,1989-10-05
9430500,1733.0,134,1989-10-27,1990-03-09
9430500,116.0,18,1990-04-11,1990-05-02
9430500,771.0,81,1990-05-11,1990-08-07
9430500,35.0,8,1990-08-30,1990-09-09
9430500,56.0,10,1990-09-13,1990-09-22
9430500,206.0,32,1994-07-31,1994-09-03
9430500,393.0,31,1994-09-16,1994-10-16
9430500,59.0,14,1995-09-04,1995-09-17
9430500,1778.0,127,1995-09-23,1996-02-01
9430500,3131.0,172,1996-03-01,1996-08-22
9430500,43.0,5,1996-09-07,1996-09-11
9430500,23.0,12,1996-10-05,1996-10-17
9430500,32.0,9,1997-01-16,1997-01-25
9430500,314.0,33,1997-08-19,1997-09-20
9430500,1026.0,109,1999-01-18,1999-05-18
9430500,186.0,27,1999-06-23,1999-07-19
9430500,1479.0,123,1999-11-18,2000-03-24
9430500,82.0,15,2000-04-08,2000-04-23
9430500,1986.0,161,2000-04-26,2000-10-11
9430500,16.0,5,2001-08-08,2001-08-12
9430500,70.0,15,2001-08-31,2001-09-14
9430500,6023.0,328,2001-09-22,2002-09-02
9430500,4.0,5,2002-11-06,2002-11-10
9430500,40.0,6,2002-11-26,2002-12-01
9430500,2655.0,132,2003-07-01,2003-11-13
9430500,30.0,7,2003-12-07,2003-12-13
9430500,23.0,5,2003-12-23,2003-12-27
9430500,21.0,5,2004-01-11,2004-01-15
9430500,285.0,27,2004-01-26,2004-02-21
9430500,43.0,6,2004-08-12,2004-08-17
9430500,667.0,55,2004-08-24,2004-10-22
9430500,9.0,5,2005-09-19,2005-09-23
9430500,3568.0,233,2005-11-24,2006-07-19
9430500,56.0,15,2007-11-09,2007-11-23
9430500,11.0,5,2009-02-05,2009-02-10
9430500,955.0,128,2009-02-18,2009-07-01
9430500,399.0,42,2009-07-11,2009-08-24
9430500,1699.0,116,2009-09-29,2010-01-27
9430500,5.0,5,2010-12-01,2010-12-06
9430500,118.0,33,2010-12-14,2011-01-17
9430500,2121.0,186,2011-02-02,2011-08-13
9430500,17.0,6,2011-10-23,2011-10-28
9430500,3239.0,194,2012-07-16,2013-01-26
9430500,148.0,16,2013-02-16,2013-03-03
9430500,7.0,6,2013-03-09,2013-03-14
9430500,1551.0,106,2013-03-26,2013-07-16
9430500,53.0,13,2014-02-17,2014-03-01
9430500,201.0,35,2014-03-12,2014-04-17
9430500,17.0,6,2016-03-28,2016-04-04
9430500,28.0,8,2016-07-24,2016-08-02
9430500,54.0,14,2016-08-21,2016-09-07
9430500,17.0,7,2016-09-22,2016-09-29
9430500,40.0,19,2016-11-13,2016-12-05
9430500,7469.0,478,2017-10-09,2019-02-15
9430500,9.0,5,2019-03-26,2019-03-31
9430500,40.0,11,2019-04-06,2019-04-18
9430500,94.0,19,2019-04-25,2019-05-13
9430500,3867.0,193,2019-05-19,2019-11-27
9430500,35.0,8,2020-07-16,2020-07-24
9430500,8662.0,354,2020-08-06,2021-07-29
9430500,603.0,67,2021-10-17,2022-01-12
9430500,3508.0,150,2022-01-22,2022-06-22
9361500,69.0,8,1983-05-16,1983-05-23
9361500,160.0,18,1984-04-24,1984-05-11
9361500,21.0,6,1987-04-23,1987-04-28
9361500,22.0,13,1989-06-06,1989-06-18
9361500,1923.0,278,1989-07-07,1990-04-17
9361500,16.0,9,1990-06-01,1990-06-09
9361500,278.0,78,1992-12-29,1993-03-17
9361500,364.0,94,1994-02-03,1994-05-11
9361500,1447.0,177,1994-05-22,1994-11-14
9361500,80.0,9,1995-05-08,1995-05-19
9361500,6140.0,407,1995-11-15,1996-12-28
9361500,643.0,159,1998-05-31,1998-11-05
9361500,48.0,29,2000-03-17,2000-04-18
9361500,2539.0,180,2000-05-16,2000-11-16
9361500,3196.0,199,2001-09-25,2002-04-11
9361500,4796.0,280,2002-04-22,2003-01-30
9361500,1049.0,100,2003-06-04,2003-09-11
9361500,7.0,10,2004-09-11,2004-09-21
9361500,2010.0,134,2006-05-14,2006-09-24
9361500,13.0,5,2007-05-27,2007-05-31
9361500,588.0,109,2008-11-17,2009-03-05
9361500,76.0,17,2009-04-10,2009-04-26
9361500,2614.0,231,2009-08-30,2010-04-17
9361500,108.0,18,2011-05-06,2011-05-24
9361500,17.0,23,2011-09-23,2011-10-15
9361500,9827.0,473,2012-05-14,2013-08-29
9361500,29.0,6,2014-04-29,2014-05-04
9361500,57.0,5,2014-05-13,2014-05-17
9361500,375.0,32,2016-04-15,2016-05-16
9361500,24.0,9,2017-04-29,2017-05-07
9361500,52.0,8,2017-05-18,2017-05-25
9361500,12214.0,550,2017-10-30,2019-05-13
9361500,122.0,14,2019-05-19,2019-06-01
9361500,4094.0,211,2019-10-16,2020-05-17
9361500,33.0,5,2020-05-24,2020-05-28
9361500,6227.0,358,2020-06-09,2021-06-03
9361500,140.0,18,2021-06-19,2021-07-06
9361500,642.0,68,2022-03-06,2022-05-16
9365000,155.0,32,1989-07-17,1989-08-17
9365000,224.0,55,1989-09-17,1989-11-14
9365000,1802.0,139,1989-12-02,1990-04-19
9365000,42.0,18,1994-03-13,1994-03-31
9365000,5246.0,367,1996-01-13,1997-02-17
9365000,10.0,14,1997-02-27,1997-03-14
9365000,8.0,6,1999-04-21,1999-04-28
9365000,160.0,29,2000-02-26,2000-03-25
9365000,1399.0,168,2000-06-13,2000-11-28
9365000,11915.0,662,2001-10-19,2003-09-16
9365000,843.0,139,2003-10-07,2004-02-23
9365000,589.0,116,2004-06-17,2004-10-10
9365000,118.0,31,2006-03-08,2006-04-07
9365000,1987.0,151,2006-05-08,2006-10-05
9365000,25.0,15,2007-05-29,2007-06-13
9365000,0.0,8,2007-07-09,2007-07-16
9365000,182.0,90,2008-11-20,2009-02-25
9365000,258.0,39,2009-03-26,2009-05-03
9365000,80.0,29,2009-06-04,2009-07-02
9365000,2577.0,206,2009-08-19,2010-03-12
9365000,11.0,6,2010-10-12,2010-10-17
9365000,60.0,36,2011-03-15,2011-04-20
9365000,268.0,50,2011-04-29,2011-06-17
9365000,914.0,99,2011-08-13,2011-11-24
9365000,12.0,7,2012-04-07,2012-04-13
9365000,9984.0,500,2012-05-08,2013-09-20
9365000,55.0,17,2014-04-17,2014-05-07
9365000,50.0,8,2014-05-14,2014-05-21
9365000,85.0,40,2014-07-04,2014-08-12
9365000,11.0,6,2014-09-21,2014-09-26
9365000,458.0,49,2016-04-13,2016-06-02
9365000,35.0,8,2017-05-01,2017-05-08
9365000,15.0,5,2017-05-21,2017-05-25
9365000,12150.0,565,2017-11-10,2019-06-03
9365000,7906.0,488,2019-09-30,2022-05-28
9365000,272.0,37,2022-06-02,2022-07-08
9310500,318.0,25,1983-03-31,1983-04-24
9310500,766.0,50,1984-03-20,1984-05-08
9310500,4.0,6,1986-09-05,1986-09-12
9310500,1484.0,115,1987-04-05,1987-07-28
9310500,1082.0,164,1987-10-30,1988-04-10
9310500,3746.0,232,1988-07-28,1989-03-16
9310500,11113.0,712,1989-04-16,1991-04-30
9310500,5219.0,353,1992-04-07,1993-03-25
9310500,3787.0,245,1994-04-25,1994-12-28
9310500,17.0,16,1995-01-25,1995-02-09
9310500,897.0,76,1996-09-07,1996-11-25
9310500,25.0,7,1999-04-18,1999-04-24
9310500,91.0,28,1999-12-27,2000-01-24
9310500,187.0,55,2000-05-04,2000-07-02
9310500,553.0,62,2000-09-04,2000-11-04
9310500,20.0,14,2001-05-15,2001-05-31
9310500,5494.0,301,2001-06-11,2002-04-26
9310500,2278.0,153,2002-05-14,2002-10-13
9310500,384.0,81,2003-07-04,2003-09-24
9310500,2256.0,154,2003-10-16,2004-03-17
9310500,13.0,14,2004-05-28,2004-06-13
9310500,87.0,16,2004-10-13,2004-10-28
9310500,2235.0,181,2007-04-18,2007-10-15
9310500,13.0,8,2008-03-25,2008-04-03
9310500,16.0,5,2008-04-08,2008-04-12
9310500,3250.0,167,2009-11-03,2010-04-18
9310500,2421.0,145,2012-04-23,2012-09-14
9310500,172.0,22,2015-04-20,2015-05-14
9310500,220.0,71,2016-01-30,2016-04-09
9310500,103.0,21,2016-09-17,2016-10-07
9310500,5921.0,395,2018-03-17,2019-04-19
9310500,2585.0,151,2019-11-23,2020-04-22
9310500,8451.0,339,2020-10-03,2021-09-06
9210500,12.0,6,1987-05-15,1987-05-20
9210500,316.0,65,1989-02-02,1989-04-07
9210500,9.0,9,1989-05-25,1989-06-03
9210500,29.0,39,1990-02-20,1990-03-31
9210500,153.0,33,1991-04-08,1991-05-14
9210500,835.0,149,1992-11-24,1993-04-22
9210500,176.0,44,1994-05-10,1994-06-25
9210500,262.0,148,1994-07-03,1994-11-28
9210500,4.0,5,1995-02-06,1995-02-10
9210500,23254.0,1108,2000-04-13,2003-04-29
9210500,6459.0,415,2003-05-06,2004-07-04
9210500,3790.0,367,2007-05-17,2008-05-17
9210500,1692.0,244,2008-06-21,2009-02-21
9210500,70.0,12,2010-05-05,2010-05-16
9210500,945.0,184,2012-11-07,2013-05-09
9210500,734.0,153,2013-06-08,2013-11-07
9210500,14.0,6,2018-04-30,2018-05-05
9210500,2662.0,348,2018-05-25,2019-05-13
9210500,26.0,5,2019-05-19,2019-05-24
9210500,20957.0,1037,2020-04-01,2023-02-01
9352900,1269.0,74,1983-03-15,1983-05-27
9352900,20.0,7,1983-09-23,1983-09-29
9352900,8.0,7,1983-11-07,1983-11-13
9352900,324.0,36,1984-04-09,1984-05-14
9352900,256.0,20,1985-08-26,1985-09-14
9352900,498.0,30,1987-03-31,1987-04-29
9352900,443.0,35,1987-09-16,1987-10-20
9352900,8.0,8,1988-03-30,1988-04-08
9352900,124.0,36,1988-11-01,1988-12-06
9352900,34.0,6,1989-05-18,1989-05-23
9352900,712.0,57,1989-06-02,1989-07-28
9352900,275.0,22,1989-09-01,1989-09-22
9352900,2265.0,127,1989-11-24,1990-03-30
9352900,814.0,52,1991-03-25,1991-05-15
9352900,2828.0,186,1991-10-05,1992-04-07
9352900,37.0,11,1992-07-12,1992-07-22
9352900,26.0,5,1992-09-16,1992-09-20
9352900,2728.0,223,1992-10-07,1993-05-17
9352900,617.0,33,1993-07-26,1993-08-27
9352900,70.0,12,1993-10-04,1993-10-16
9352900,819.0,91,1993-12-21,1994-03-21
9352900,9.0,6,1994-06-20,1994-06-25
9352900,632.0,50,1994-07-15,1994-09-04
9352900,70.0,13,1995-04-26,1995-05-09
9352900,52.0,8,1995-05-11,1995-05-22
9352900,534.0,37,1995-08-02,1995-09-11
9352900,1295.0,144,1995-10-17,1996-03-09
9352900,1046.0,46,1996-05-15,1996-06-29
9352900,320.0,28,1996-07-31,1996-08-27
9352900,33.0,18,1996-11-13,1996-11-30
9352900,4.0,6,1997-07-20,1997-07-25
9352900,530.0,44,1998-06-01,1998-07-14
9352900,2861.0,141,1999-10-12,2000-03-01
9352900,11.0,5,2000-03-22,2000-03-26
9352900,1566.0,94,2000-05-20,2000-08-21
9352900,4.0,5,2000-09-29,2000-10-06
9352900,33.0,5,2001-07-29,2001-08-02
9352900,2131.0,187,2001-09-13,2002-03-18
9352900,2879.0,124,2002-05-10,2002-09-10
9352900,1018.0,75,2003-06-05,2003-08-18
9352900,288.0,37,2003-10-02,2003-11-07
9352900,313.0,31,2004-08-07,2004-09-06
9352900,197.0,19,2005-07-24,2005-08-11
9352900,978.0,56,2006-05-15,2006-07-09
9352900,61.0,7,2007-05-27,2007-06-02
9352900,220.0,31,2007-06-26,2007-07-26
9352900,34.0,7,2007-09-15,2007-09-21
9352900,33.0,19,2007-12-02,2007-12-20
9352900,482.0,69,2008-03-05,2008-05-12
9352900,11.0,5,2008-08-28,2008-09-01
9352900,293.0,24,2008-09-21,2008-10-14
9352900,735.0,54,2009-07-27,2009-09-18
9352900,845.0,55,2010-02-27,2010-04-22
9352900,172.0,28,2010-07-01,2010-07-29
9352900,72.0,12,2011-05-16,2011-05-27
9352900,225.0,28,2011-08-19,2011-09-15
9352900,26.0,9,2012-03-21,2012-03-29
9352900,946.0,50,2012-05-22,2012-07-12
9352900,1911.0,165,2012-08-23,2013-02-03
9352900,439.0,43,2013-06-07,2013-07-19
9352900,33.0,5,2014-05-16,2014-05-20
9352900,82.0,19,2014-07-10,2014-07-28
9352900,9.0,5,2014-09-08,2014-09-12
9352900,23.0,8,2015-09-29,2015-10-06
9352900,772.0,52,2016-04-05,2016-05-30
9352900,33.0,8,2016-07-29,2016-08-06
9352900,33.0,5,2016-09-21,2016-09-25
9352900,105.0,34,2016-10-20,2016-11-22
9352900,21.0,6,2017-03-19,2017-03-24
9352900,423.0,32,2017-04-30,2017-05-31
9352900,506.0,32,2017-09-03,2017-10-04
9352900,7819.0,470,2017-10-15,2019-03-15
9352900,54.0,10,2019-04-16,2019-04-25
9352900,349.0,30,2019-05-06,2019-06-04
9352900,6720.0,275,2019-08-04,2020-05-04
9352900,464.0,58,2020-06-02,2020-07-30
9352900,6188.0,285,2020-08-11,2021-05-29
9352900,374.0,28,2021-09-11,2021-10-08
9352900,1197.0,96,2022-02-04,2022-05-10
9352900,214.0,26,2022-05-26,2022-06-20
9352900,30.0,5,2022-09-12,2022-09-16
9085000,709.0,52,1983-04-11,1983-06-01
9085000,256.0,33,1987-04-03,1987-05-05
9085000,88.0,23,1987-05-28,1987-06-24
9085000,661.0,47,1987-09-21,1987-11-06
9085000,651.0,116,1988-02-17,1988-06-18
9085000,768.0,79,1988-07-04,1988-09-20
9085000,2379.0,156,1988-10-06,1989-03-10
9085000,6.0,8,1989-08-11,1989-08-22
9085000,3911.0,222,1989-08-30,1990-04-08
9085000,2767.0,145,1990-05-13,1990-10-04
9085000,196.0,21,1991-04-21,1991-05-11
9085000,20.0,18,1991-08-27,1991-09-13
9085000,1619.0,176,1991-10-03,1992-04-09
9085000,811.0,89,1992-06-01,1992-08-28
9085000,710.0,163,1992-10-12,1993-03-25
9085000,203.0,28,1994-04-06,1994-05-09
9085000,40.0,5,1994-06-09,1994-06-13
9085000,1903.0,121,1994-06-25,1994-11-08
9085000,4.0,5,1994-11-21,1994-11-25
9085000,37.0,27,1994-12-30,1995-01-25
9085000,21.0,5,1999-05-18,1999-05-22
9085000,363.0,50,2000-06-07,2000-07-26
9085000,38.0,18,2000-08-07,2000-08-25
9085000,1387.0,137,2000-10-21,2001-03-07
9085000,54.0,14,2001-03-21,2001-04-03
9085000,960.0,66,2001-06-06,2001-08-10
9085000,180.0,22,2002-03-11,2002-04-01
9085000,3405.0,133,2002-05-23,2002-10-02
9085000,22.0,30,2002-11-30,2002-12-29
9085000,129.0,19,2003-04-09,2003-04-27
9085000,61.0,13,2003-05-10,2003-05-25
9085000,320.0,44,2003-07-29,2003-09-10
9085000,23.0,12,2003-11-09,2003-11-20
9085000,1105.0,117,2004-06-04,2004-09-28
9085000,74.0,18,2006-06-16,2006-07-03
9085000,165.0,26,2007-05-26,2007-06-22
9085000,117.0,27,2007-08-25,2007-09-20
9085000,41.0,19,2010-03-12,2010-03-30
9085000,17.0,7,2010-05-15,2010-05-21
9085000,5083.0,358,2012-05-28,2013-05-23
9085000,547.0,38,2016-04-23,2016-05-30
9085000,1757.0,154,2016-09-29,2017-03-20
9085000,1097.0,66,2017-03-31,2017-06-04
9085000,2748.0,254,2017-09-14,2018-05-30
9085000,8021.0,356,2018-06-01,2019-06-06
9085000,4942.0,230,2019-10-02,2020-05-27
9085000,8524.0,363,2020-06-09,2021-06-07
9085000,763.0,53,2021-06-23,2021-08-24
9085000,358.0,32,2021-09-11,2021-10-12
9085000,2029.0,130,2022-01-30,2022-06-09
9085000,7.0,6,2022-09-26,2022-10-01
9035700,116.0,12,1983-04-10,1983-04-21
9035700,326.0,22,1983-04-29,1983-05-24
9035700,870.0,43,1984-03-30,1984-05-11
9035700,201.0,15,1985-03-29,1985-04-12
9035700,50.0,5,1985-04-25,1985-04-29
9035700,235.0,35,1985-08-31,1985-10-05
9035700,272.0,18,1986-05-18,1986-06-04
9035700,63.0,13,1986-08-18,1986-08-30
9035700,922.0,73,1987-05-16,1987-07-31
9035700,130.0,24,1987-10-06,1987-11-01
9035700,51.0,6,1988-03-31,1988-04-06
9035700,4348.0,231,1988-07-31,1989-03-18
9035700,138.0,29,1989-05-16,1989-06-16
9035700,234.0,17,1989-07-18,1989-08-03
9035700,3886.0,206,1989-09-05,1990-03-29
9035700,193.0,20,1990-05-05,1990-05-30
9035700,294.0,32,1990-06-18,1990-07-19
9035700,17.0,6,1990-08-14,1990-08-20
9035700,13.0,5,1991-04-14,1991-04-18
9035700,127.0,7,1991-04-29,1991-05-07
9035700,25.0,8,1991-07-16,1991-07-24
9035700,3505.0,176,1991-10-16,1992-04-08
9035700,138.0,15,1992-05-14,1992-05-28
9035700,54.0,17,1992-06-06,1992-06-22
9035700,129.0,20,1992-08-03,1992-08-22
9035700,95.0,26,1992-10-23,1992-11-17
9035700,14.0,6,1993-02-24,1993-03-01
9035700,207.0,26,1993-03-09,1993-04-08
9035700,89.0,12,1993-04-15,1993-04-27
9035700,593.0,40,1993-08-08,1993-09-16
9035700,23.0,8,1994-03-12,1994-03-20
9035700,64.0,7,1994-04-09,1994-04-15
9035700,3970.0,290,1994-05-23,1995-03-23
9035700,99.0,8,1995-04-21,1995-04-28
9035700,10.0,10,1995-08-24,1995-09-05
9035700,11.0,8,1995-09-12,1995-09-19
9035700,159.0,14,1996-03-27,1996-04-09
9035700,60.0,6,1996-04-20,1996-04-25
9035700,1314.0,62,1996-07-30,1996-09-29
9035700,12.0,10,1996-11-16,1996-11-25
9035700,7.0,5,1997-01-31,1997-02-04
9035700,51.0,16,1997-02-10,1997-03-01
9035700,80.0,16,1997-03-07,1997-03-23
9035700,23.0,5,1997-04-14,1997-04-18
9035700,83.0,10,1997-07-27,1997-08-05
9035700,22.0,7,1998-03-19,1998-03-25
9035700,220.0,21,1998-06-05,1998-06-25
9035700,20.0,8,1998-07-06,1998-07-13
9035700,86.0,8,1999-05-06,1999-05-14
9035700,85.0,10,2000-03-28,2000-04-07
9035700,605.0,53,2000-05-29,2000-07-21
9035700,343.0,25,2000-08-02,2000-08-26
9035700,24.0,10,2001-03-12,2001-03-22
9035700,1368.0,69,2001-05-07,2001-07-15
9035700,682.0,146,2001-10-24,2002-03-24
9035700,3510.0,154,2002-04-23,2002-09-23
9035700,1026.0,132,2002-11-21,2003-04-02
9035700,36.0,13,2003-08-06,2003-08-19
9035700,591.0,105,2003-12-03,2004-03-17
9035700,1047.0,58,2004-05-03,2004-07-01
9035700,323.0,22,2005-07-21,2005-08-11
9035700,195.0,23,2005-09-10,2005-10-02
9035700,72.0,15,2006-05-28,2006-06-14
9035700,358.0,26,2006-06-16,2006-07-11
9035700,644.0,34,2008-04-03,2008-05-12
9035700,83.0,13,2009-07-21,2009-08-02
9035700,733.0,55,2009-08-24,2009-11-02
9035700,7.0,6,2009-11-05,2009-11-11
9035700,31.0,6,2010-03-24,2010-03-29
9035700,104.0,12,2010-05-08,2010-05-22
9035700,120.0,17,2010-05-26,2010-06-17
9035700,226.0,25,2010-07-01,2010-07-30
9035700,597.0,39,2010-09-18,2010-10-27
9035700,113.0,8,2011-04-28,2011-05-05
9035700,9.0,5,2012-02-25,2012-02-29
9035700,17.0,7,2012-03-10,2012-03-16
9035700,1676.0,77,2012-04-28,2012-07-14
9035700,29.0,13,2012-10-17,2012-10-31
9035700,11.0,5,2013-02-12,2013-02-16
9035700,14.0,6,2013-02-24,2013-03-01
9035700,40.0,11,2013-03-09,2013-03-20
9035700,50.0,8,2013-03-24,2013-03-31
9035700,184.0,11,2013-04-18,2013-04-28
9035700,138.0,18,2013-07-03,2013-07-20
9035700,249.0,20,2014-03-28,2014-04-18
9035700,32.0,10,2014-07-25,2014-08-03
9035700,34.0,13,2015-08-30,2015-09-11
9035700,822.0,80,2015-09-23,2015-12-15
9035700,717.0,99,2016-01-01,2016-04-10
9035700,52.0,5,2016-04-18,2016-04-22
9035700,48.0,5,2016-04-30,2016-05-04
9035700,657.0,48,2016-07-15,2016-08-31
9035700,3071.0,182,2016-09-30,2017-03-30
9035700,65.0,6,2017-04-29,2017-05-04
9035700,78.0,13,2017-07-08,2017-07-20
9035700,85.0,16,2017-09-19,2017-10-04
9035700,100.0,16,2018-03-19,2018-04-03
9035700,6788.0,324,2018-06-05,2019-04-25
9035700,71.0,10,2019-08-04,2019-08-13
9035700,6168.0,254,2019-08-25,2020-05-06
9035700,7009.0,298,2020-07-13,2021-05-13
9035700,13.0,5,2021-06-26,2021-06-30
9035700,84.0,15,2021-10-03,2021-10-17
9035700,33.0,9,2022-03-20,2022-03-28
9035700,61.0,7,2022-04-13,2022-04-19
9035700,23.0,12,2022-06-24,2022-07-05
9035700,568.0,80,2022-11-14,2023-02-01
9328500,171.0,47,1987-04-30,1987-06-15
9328500,12388.0,934,1989-04-09,1991-11-19
9328500,5.0,7,1991-11-22,1991-11-28
9328500,781.0,210,1994-06-06,1995-01-01
9328500,8215.0,475,2001-11-29,2003-03-22
9328500,10.0,7,2004-01-01,2004-01-07
9328500,65.0,42,2004-02-04,2004-03-17
9328500,10.0,11,2007-05-27,2007-06-10
9328500,54.0,21,2008-03-15,2008-04-07
9328500,154.0,54,2009-01-08,2009-03-04
9328500,17.0,7,2009-03-09,2009-03-15
9328500,13.0,15,2009-03-26,2009-04-11
9328500,193.0,57,2009-04-26,2009-06-22
9328500,2618.0,203,2009-10-29,2010-05-19
9328500,581.0,128,2010-07-16,2010-11-22
9328500,5418.0,465,2012-05-19,2013-09-19
9328500,91.0,28,2016-04-08,2016-05-05
9328500,17.0,23,2016-06-22,2016-07-14
9328500,349.0,137,2016-09-19,2017-02-03
9328500,9147.0,407,2018-03-14,2019-04-25
9328500,21893.0,1090,2020-02-01,2023-02-01
9251000,26.0,12,1983-04-28,1983-05-10
9251000,53.0,9,1983-05-19,1983-05-27
9251000,60.0,12,1984-03-13,1984-03-24
9251000,178.0,27,1987-04-09,1987-05-05
9251000,857.0,74,1987-05-24,1987-08-05
9251000,94.0,25,1988-09-06,1988-09-30
9251000,653.0,127,1988-10-24,1989-03-13
9251000,847.0,88,1989-06-01,1989-08-27
9251000,1019.0,140,1989-11-14,1990-04-19
9251000,11.0,5,1990-05-13,1990-05-19
9251000,4.0,5,1990-07-08,1990-07-13
9251000,278.0,23,1991-04-26,1991-05-18
9251000,27.0,10,1992-04-06,1992-04-15
9251000,47.0,8,1992-05-21,1992-05-30
9251000,208.0,44,1992-06-06,1992-07-19
9251000,13.0,14,1994-02-26,1994-03-15
9251000,342.0,28,1994-03-31,1994-04-27
9251000,16.0,5,1994-05-06,1994-05-10
9251000,5168.0,275,1994-05-26,1995-02-25
9251000,575.0,49,1995-03-22,1995-05-09
9251000,170.0,56,1996-09-25,1996-11-19
9251000,14.0,9,1998-06-10,1998-06-18
9251000,22.0,10,1999-04-20,1999-04-29
9251000,336.0,68,1999-11-21,2000-01-27
9251000,1552.0,135,2000-06-06,2000-10-23
9251000,1485.0,163,2000-10-31,2001-04-22
9251000,8847.0,509,2001-05-27,2002-12-28
9251000,9.0,7,2003-01-28,2003-02-03
9251000,103.0,31,2003-08-21,2003-09-25
9251000,510.0,113,2003-10-25,2004-03-05
9251000,1490.0,113,2004-05-18,2004-09-07
9251000,16.0,5,2006-06-05,2006-06-09
9251000,8.0,11,2006-06-28,2006-07-10
9251000,201.0,28,2007-05-28,2007-06-27
9251000,35.0,15,2007-08-06,2007-08-20
9251000,29.0,26,2007-08-28,2007-09-24
9251000,1102.0,124,2010-01-16,2010-05-23
9251000,159.0,24,2010-10-08,2010-10-31
9251000,60.0,18,2012-03-15,2012-04-05
9251000,8944.0,377,2012-05-06,2013-05-17
9251000,49.0,30,2013-07-14,2013-08-12
9251000,2193.0,154,2016-09-19,2017-02-19
9251000,790.0,66,2017-04-02,2017-06-06
9251000,753.0,93,2017-07-22,2017-10-22
9251000,8806.0,451,2018-03-07,2019-06-06
9251000,2727.0,191,2019-10-18,2020-05-20
9251000,9641.0,446,2020-08-12,2021-11-13
9251000,1571.0,100,2022-02-18,2022-06-01
9251000,4.0,6,2022-10-02,2022-10-07
9504500,110.0,24,1989-02-28,1989-03-25
9504500,780.0,55,1989-12-30,1990-02-22
9504500,140.0,11,1990-03-04,1990-03-14
9504500,210.0,13,1990-03-21,1990-04-04
9504500,1295.0,93,1990-04-10,1990-07-14
9504500,360.0,36,1990-07-24,1990-08-31
9504500,98.0,10,1990-09-07,1990-09-17
9504500,1447.0,100,1990-09-25,1991-01-03
9504500,427.0,27,1991-01-29,1991-02-27
9504500,648.0,75,1996-02-06,1996-04-24
9504500,1016.0,115,1996-05-15,1996-09-10
9504500,2190.0,128,1996-09-20,1997-01-25
9504500,110.0,37,1997-04-22,1997-06-05
9504500,4.0,6,1997-06-07,1997-06-12
9504500,446.0,60,1997-07-12,1997-09-13
9504500,488.0,74,1997-10-02,1997-12-22
9504500,86.0,7,1997-12-24,1997-12-30
9504500,49.0,17,1999-01-18,1999-02-05
9504500,390.0,53,1999-02-09,1999-04-05
9504500,975.0,69,1999-12-30,2000-03-08
9504500,2836.0,196,2000-04-07,2000-10-21
9504500,581.0,58,2000-11-24,2001-01-22
9504500,6089.0,261,2001-12-20,2002-09-10
9504500,4012.0,157,2002-09-13,2003-02-25
9504500,3226.0,152,2003-04-03,2003-09-06
9504500,3850.0,168,2003-09-08,2004-02-25
9504500,263.0,13,2004-03-21,2004-04-02
9504500,3838.0,189,2004-04-12,2004-10-27
9504500,26.0,5,2004-11-03,2004-11-07
9504500,373.0,47,2006-02-26,2006-04-18
9504500,11.0,5,2006-07-16,2006-07-21
9504500,32.0,7,2006-07-23,2006-07-29
9504500,28.0,5,2006-08-18,2006-08-22
9504500,187.0,29,2006-09-05,2006-10-08
9504500,5999.0,274,2006-10-29,2007-07-31
9504500,2952.0,111,2007-08-08,2007-11-30
9504500,81.0,5,2008-01-01,2008-01-05
9504500,21.0,9,2008-07-25,2008-08-03
9504500,9.0,5,2008-10-04,2008-10-09
9504500,4.0,5,2008-11-08,2008-11-13
9504500,23.0,12,2008-12-11,2008-12-24
9504500,350.0,62,2009-03-30,2009-06-07
9504500,2122.0,184,2009-06-11,2009-12-15
9504500,95.0,12,2009-12-17,2010-01-01
9504500,152.0,15,2010-01-04,2010-01-19
9504500,70.0,19,2010-08-31,2010-09-24
9504500,904.0,60,2012-01-24,2012-03-25
9504500,882.0,105,2012-03-30,2012-07-14
9504500,67.0,18,2012-08-04,2012-08-22
9504500,47.0,8,2012-08-29,2012-09-06
9504500,312.0,67,2012-09-13,2012-11-26
9504500,79.0,18,2012-11-29,2012-12-18
9504500,302.0,27,2012-12-22,2013-01-21
9504500,16.0,5,2013-04-06,2013-04-12
9504500,13.0,5,2013-08-01,2013-08-05
9504500,41.0,13,2013-08-11,2013-08-24
9504500,82.0,17,2014-01-22,2014-02-07
9504500,98.0,17,2014-02-13,2014-03-01
9504500,86.0,24,2014-03-13,2014-04-07
9504500,29.0,10,2016-03-09,2016-03-18
